Node Number,X Location (mm),Y Location (mm),Z Location (mm),Total Deformation (mm)
675645,193.14,-493.19,971.23,0.0011549
675646,189.57,-489.26,961.53,0.0010082
675650,472.61,-1705.3,-224.66,0.029348
675651,471.71,-1701.4,-241.57,0.029103
675652,461.49,-1684.8,-222.79,0.028526
675653,466.73,-1695,-219.88,0.028952
675654,474.32,-1707.3,-234.09,0.029381
675659,312.62,1035,-934.26,0.013838
675660,308.01,1017.5,-937.91,0.013933
675661,316.12,1037.6,-943.28,0.014126
675662,315.32,1028.8,-950.17,0.014334
675663,311.25,1018.8,-947.38,0.01423
675668,261.93,-539.93,1153.8,0.0050227
675669,255.01,-523.66,1142.2,0.0044928
675670,263.56,-531.79,1162,0.005074
675671,259.9,-519.49,1157.6,0.0047639
675672,255.95,-516.28,1148.1,0.0045039
675676,467.63,306.03,-1683.3,0.020846
675677,463.3,311.96,-1674,0.020876
675678,458.01,309.06,-1664.5,0.020526
675679,458.59,296.45,-1667.9,0.020068
675682,177.31,493.27,918.07,0.0098609
675683,183.58,512.98,928.85,0.010213
675684,182.87,502.87,931.95,0.010162
675685,180.19,495.55,926.74,0.010012
675689,208.57,1131.4,65.777,0.0018679
675690,202.92,1115.5,64.875,0.0016005
675691,205.69,1123.6,59.956,0.0017275
675692,203.04,1115.2,75.31,0.0016121
675693,206.22,1123.8,80.529,0.0017591
675696,27.04,198.89,-306.33,0.0036092
675697,28.226,190.86,-323.24,0.0036779
675698,27.158,179.31,-319.36,0.0036215
675699,28.161,199.48,-317.35,0.0036721
675701,415.04,-1086.5,-1188.7,0.013671
675702,419.68,-1088.8,-1199,0.014143
675703,414.28,-1092.9,-1180.8,0.013361
675704,424.28,-1099.4,-1201.5,0.014319
675707,446.96,1658.9,209.53,0.019682
675708,447.35,1660.9,199.43,0.019913
675709,455.1,1676,197.01,0.020683
675710,451.08,1668.6,195.1,0.020343
675713,465.32,-454.19,1645,0.015463
675714,469.52,-436.52,1657.9,0.01511
675715,473.59,-451.99,1661.5,0.015825
675716,469.71,-455.54,1653.1,0.015736
675717,474.03,-442.48,1664.9,0.015537
675719,236.72,1035.2,-625.44,0.0053969
675720,243.78,1055.6,-627.2,0.0052711
675721,240.05,1049.5,-618.42,0.005131
675722,237.88,1042.1,-619.94,0.0052245
675725,359.85,328.22,-1461.5,0.016701
675726,363.22,338.12,-1466.5,0.017111
675727,355.41,330.74,-1451.2,0.016571
675728,358.07,348.67,-1452.8,0.01714
675731,48.888,-122.58,-506.84,0.0027537
675732,46.923,-101.85,-499.08,0.0028627
675733,50.235,-110.37,-517.95,0.0027884
675734,46.343,-110.95,-493.43,0.0028308
675735,48.815,-101.61,-511,0.0028433
675736,49.837,-117.83,-513.85,0.0027609
675741,232.27,-107.58,1192.9,0.0025541
675742,230.35,-126.93,1185.9,0.0021962
675743,228.27,-117.33,1181.3,0.002376
675744,229.61,-109.71,1185.6,0.0025167
675746,216.14,-38.897,1153.6,0.0038728
675747,216.14,-56.193,1152.9,0.00353
675748,219.28,-42.546,1162.1,0.0038193
675749,213.61,-45.518,1146.4,0.0037254
675755,204.61,31.048,1121.7,0.0052048
675756,208.89,14.715,1134.1,0.0049257
675757,209.04,22.152,1134.4,0.0050779
675758,202.01,25.992,1114.5,0.0050781
675759,206.41,10.143,1127.2,0.0048093
675760,207.62,29.6,1130.3,0.0052111
675763,295.34,-1164.5,-691.78,0.0048439
675764,288.27,-1150.7,-682.39,0.0048403
675765,287.47,-1144.8,-688.58,0.004612
675766,291.01,-1148.3,-698.94,0.0044333
675767,293.89,-1157,-697.72,0.0045925
675770,200.73,1007.4,-468.77,0.0027321
675771,201.9,1017.3,-455.22,0.0024551
675772,204.57,1023,-461.03,0.00249
675773,206.68,1025.3,-470.14,0.0026035
675774,203.93,1015,-473.98,0.0027465
675777,362.65,1372.6,-614.34,0.0024682
675778,360.81,1376,-596.89,0.0026336
675779,365.74,1386.3,-599.23,0.0027824
675780,367.39,1386.2,-608.09,0.0026905
675781,359.5,1369.6,-604.63,0.0024817
675784,117.24,836.83,70.577,0.00024241
675785,113.36,822.21,68.31,0.00032006
675786,115.29,829.21,73.024,0.00030243
675787,116.77,835.88,59.849,0.00019044
675788,113.27,822.51,60.033,0.00027625
675790,273.31,-1230.1,-426.18,0.011326
675791,270.65,-1218.8,-438.85,0.010859
675792,266.74,-1211.7,-430.09,0.010819
675793,273.19,-1226.6,-435.42,0.011101
675794,267.25,-1215.6,-422.66,0.011023
675799,160.02,97.601,-983.36,0.0057095
675800,154.59,100.34,-965.41,0.0056536
675801,158.18,113.58,-975.69,0.0059034
675802,160.4,107.88,-983.51,0.0058631
675803,155.6,107.12,-968.01,0.0057661
675804,347.79,-269.58,-1447.2,0.0046438
675805,351.38,-275.9,-1453.9,0.0049331
675806,348.26,-291.35,-1444,0.0052456
675807,344.27,-274.47,-1438.6,0.004659
675808,344.51,-285.23,-1437,0.0049525
675812,288.12,1220.1,-547.83,0.00197
675813,280.69,1202,-544.88,0.0020789
675814,288.84,1217.2,-558.34,0.0021526
675815,285.07,1205.9,-561.55,0.0023166
675816,280.62,1197.5,-554.27,0.002275
675818,329.16,1430.9,-40.008,0.010788
675819,325.41,1422.8,-31.865,0.010482
675820,325.3,1422.7,-19.803,0.010496
675821,332.55,1438.5,-35.982,0.011096
675827,414.12,1247.7,1015.4,0.016666
675828,406.79,1233,1010.4,0.01649
675829,408.43,1227.9,1021.7,0.016978
675830,410.31,1242.8,1009.5,0.016428
675831,415.24,1242.4,1025.3,0.017113
675834,178.63,1027.9,195.02,0.00065508
675835,180.37,1029.6,213.17,0.00065789
675836,178.19,1024.4,205.98,0.00063111
675837,183.57,1040.4,208.28,0.00073274
675840,318.38,108.02,-1403.2,0.0088732
675841,321.77,107.04,-1410.9,0.0089094
675842,316.69,97.554,-1400.1,0.0085208
675843,323.15,98.576,-1414.6,0.0086698
675845,436.41,1494.4,-704.21,0.0035482
675846,436.83,1499.4,-695.33,0.0037274
675847,432.7,1494.3,-687.54,0.0037252
675848,428.24,1484.6,-687.83,0.0035374
675852,45.93,128.18,486.55,0.0039706
675853,43.18,117.09,471.18,0.003885
675854,44.043,134.85,472.24,0.0039446
675855,45.171,134.06,479.97,0.0039684
675856,43.085,125.13,468.47,0.0039011
675857,332.27,-223.85,-1420.8,0.0030237
675858,328.58,-218.01,-1413.4,0.002802
675859,332.16,-203.25,-1423.6,0.002591
675860,335.79,-208.34,-1431,0.0027759
675861,335.79,-218.84,-1429.4,0.0030021
675864,210.08,-1134.7,80.543,0.011589
675865,206.93,-1125.6,84.187,0.011381
675866,206.63,-1123.7,96.735,0.011317
675867,209.36,-1131,100.89,0.011468
675872,420.17,-816.71,1399.7,0.019249
675873,415.01,-813.66,1389.7,0.018747
675874,420.71,-806.11,1407,0.019302
675875,411.89,-795.81,1392.9,0.018448
675876,416.86,-795.66,1404.3,0.018923
675881,126.74,-745.53,457.92,0.0036102
675882,125.83,-734.25,469.73,0.0034065
675883,129.71,-753.67,465.11,0.0036007
675884,130.45,-750.25,475.56,0.0034654
675885,125.4,-737.66,461.39,0.0035153
675889,397.29,-589.85,-1460.5,0.014989
675890,399.89,-580.22,-1470,0.014979
675891,391.9,-565.84,-1458.3,0.014155
675892,396.14,-569.37,-1466.1,0.014508
675893,390.64,-572.64,-1452.9,0.014205
675894,393.36,-582.99,-1454.7,0.014589
675897,271.48,348.43,1249.8,0.013259
675898,271.14,358.25,1246.1,0.013402
675899,267.51,357.94,1236.9,0.013226
675900,264.46,346.49,1232.4,0.012906
675902,183.24,1058.8,-51.663,0.00076806
675903,179.82,1048.3,-55.231,0.00066
675904,182.56,1055.3,-76.116,0.0007843
675905,185.42,1065,-58.363,0.00085624
675906,185.28,1063.9,-70.215,0.00086902
675911,114.01,-482.7,-672.18,0.00039406
675912,117.8,-484.25,-688.71,0.0002608
675913,112.63,-466.86,-676.84,0.00032569
675916,269.03,-331.24,1248.2,0.0031518
675917,262.65,-335.62,1230.7,0.0029767
675918,265.76,-335.81,1238.6,0.0030968
675919,268.37,-322.77,1248.7,0.0029971
675920,261.72,-315.9,1233.5,0.0026631
675921,260.23,-325.82,1227.1,0.0027516
675923,469.39,1712.7,-70.102,0.023836
675924,474.8,1722,-86.24,0.024232
675925,474.3,1721.5,-76.286,0.024272
675926,471.19,1715.1,-89.641,0.023843
675927,465.73,1705.6,-77.167,0.023418
675929,245.81,975.5,-754.24,0.008752
675930,253.01,988,-768.12,0.0090627
675931,249.79,985.43,-758.06,0.0088177
675932,253.43,981.84,-777.69,0.0093195
675934,355.56,916.54,-1173.2,0.020796
675935,360.45,913.74,-1188.5,0.021259
675936,351.46,907.71,-1169,0.020556
675937,357.18,900.91,-1189.6,0.021135
675938,359.72,921.39,-1180.6,0.021095
675941,221.63,-189.16,1153.9,0.0012682
675942,219.69,-168.31,1151.8,0.0015448
675943,216.27,-168.67,1142.2,0.00155
675944,222.23,-178.16,1157.2,0.0014014
675947,338.03,-594.72,1323.5,0.010852
675948,334.64,-584.84,1319.8,0.010493
675949,327.02,-589,1299.4,0.0099793
675950,335.04,-601.94,1313,0.010706
675951,330.38,-598.62,1303.2,0.010324
675954,283.09,-389.99,-1266.8,0.0046441
675955,291.89,-404.19,-1284.3,0.0052905
675956,287.83,-406.34,-1273.5,0.005123
675957,289.04,-383.63,-1283.5,0.0048219
675958,284.92,-399.28,-1268.5,0.0048728
675959,285.55,-384.05,-1274.8,0.0046668
675962,441.34,737.31,1488.9,0.027879
675963,445.2,749.52,1491,0.028202
675964,453.3,754.2,1505.8,0.028781
675965,454.02,745.4,1511.7,0.028786
675966,449.22,755.37,1496.6,0.028505
675970,414.1,-757.07,1419.3,0.018533
675971,421.62,-776.44,1425.6,0.019316
675972,418.44,-757.64,1428.7,0.018928
675973,421.37,-766.43,1430.5,0.019244
675974,417.76,-776.2,1417.2,0.018958
675978,118.48,684.1,-495.15,0.004902
675979,118.78,678.33,-504.91,0.0050419
675980,114.07,669.26,-487.08,0.0048413
675981,116.22,679.83,-486.49,0.0048044
675982,114.19,664.28,-494.65,0.0049467
675985,410.23,922.79,-1308.3,0.025365
675986,414.85,925.66,-1317.4,0.025724
675987,413.01,940.38,-1302.5,0.025436
675988,409.33,930.11,-1300.9,0.025223
675993,321.71,539.67,1307.9,0.018519
675994,317.54,538.7,1298.1,0.018252
675995,314,527.94,1293.9,0.017935
675996,315,520.36,1299.4,0.017923
675997,318.82,521.77,1308.1,0.018167
675999,262.43,-1249.6,-253.54,0.013616
676000,258.74,-1241.7,-246.24,0.013461
676001,266.38,-1260.7,-248.25,0.01394
676002,266.68,-1263.3,-238.45,0.014074
676005,360.22,-1497.6,-57.222,0.022143
676006,366.48,-1510,-73.97,0.022549
676007,362.27,-1500.9,-78.86,0.022222
676008,359.03,-1494.4,-72.887,0.022007
676009,358.7,-1494.1,-64.472,0.022011
676010,367.01,-1511.6,-63.882,0.022619
676013,348.51,-1400.3,459.08,0.015542
676014,355.43,-1413.8,465.58,0.015853
676015,353.65,-1414.9,449.71,0.016163
676016,351.68,-1405.6,464.84,0.015607
676017,355.78,-1416.8,458.75,0.016069
676019,349.28,1062.5,-1023.6,0.016883
676020,356.71,1067.6,-1041.1,0.01753
676021,354.62,1057.3,-1045.3,0.017627
676022,353.95,1069.3,-1030.9,0.017172
676023,351.05,1049.2,-1042.6,0.017492
676024,346.67,1053,-1025.3,0.016903
676028,301.91,-768.47,-1133.9,0.0081794
676029,305.06,-777.56,-1136.5,0.0084004
676030,303.81,-784.69,-1128.1,0.0082279
676031,300.25,-781.47,-1120.3,0.0079272
676032,298.78,-767.77,-1125.6,0.0079001
676033,31.677,-401.71,-37.707,0.0037442
676034,34.778,-425.56,-36.762,0.0038187
676035,32.642,-408.5,-45.164,0.0037501
676036,33.914,-418.44,-43.394,0.0037849
676039,290.86,-790.08,-1087.2,0.006993
676040,286.67,-787.36,-1076.9,0.0066423
676041,293.55,-806.64,-1082.8,0.007069
676042,294.01,-799.14,-1089.7,0.0071906
676048,160.08,459.13,-875.26,0.0089549
676049,154.47,439.09,-865.18,0.0086595
676050,158.23,462.83,-866.58,0.0088699
676051,154.51,453.65,-857.77,0.0086826
676052,153.22,442.79,-858.69,0.0086078
676055,350.08,-1073.5,1014.6,0.0066429
676056,350.35,-1089.4,998.31,0.0060809
676057,346.45,-1080.5,995.6,0.0059833
676058,354.35,-1084.1,1016.6,0.0067302
676059,346.48,-1073.5,1003.3,0.0062442
676062,28.191,344.92,147.4,0.0032683
676063,27.109,328.49,161,0.0033096
676064,28.205,340.24,158.18,0.0032934
676068,346.05,-378.16,1418.8,0.0073723
676069,341.97,-363.79,1413.5,0.0068415
676070,342.19,-378.94,1410,0.0072124
676071,346.45,-368.48,1422.3,0.0071557
676072,162.08,-687.55,718.92,0.0006577
676073,160.52,-677.37,721.72,0.00061835
676074,156.98,-669.52,713.45,0.00064795
676075,156.87,-680.66,702.33,0.00075091
676076,155.97,-673.19,705.43,0.00070953
676078,346.37,-1094.3,980.11,0.005449
676079,342.46,-1085.4,977.39,0.0053622
676080,342.41,-1099.1,961.83,0.0048306
676081,346.35,-1101.3,972.25,0.0051758
676082,338.55,-1090.1,959.28,0.0047583
676086,474.77,1723.8,-32.17,0.024578
676087,478.72,1731.2,-17.797,0.025009
676088,475.67,1725.6,-22.914,0.024695
676089,479.67,1732.6,-38.213,0.025042
676091,146.51,-284.07,900.09,0.00067693
676092,141.72,-279.49,884.52,0.0007297
676093,141.43,-287.38,880.95,0.00067143
676094,145.63,-292.23,894.36,0.00062257
676095,143.69,-294.67,886.67,0.0006118
676097,87.12,-377.85,609.54,0.0010418
676098,92.215,-392.5,626.55,0.00084863
676099,90.958,-396.88,617.36,0.00091845
676100,91.394,-379.56,630.35,0.00085469
676101,88.765,-373.84,620.47,0.00096027
676104,346.28,-1121.5,948.55,0.0043541
676105,345.5,-1129.9,935.89,0.0039283
676106,342.37,-1112.5,946.09,0.0042932
676107,338.45,-1116.7,927.87,0.0037096
676108,346.96,-1127.8,943.33,0.0041705
676109,341.8,-1124.5,929.91,0.0037547
676112,419.48,-436.16,-1559.3,0.012513
676113,416.54,-426.34,-1556.1,0.01208
676114,419.39,-420.73,-1563.4,0.012061
676118,331.86,1428.7,158.07,0.010209
676119,324.59,1414.4,139.81,0.0097726
676120,328.13,1422.7,135.96,0.010109
676121,324.32,1412.7,150.27,0.0096519
676122,327.57,1419.3,156.27,0.009866
676125,468.54,-1676.8,348.34,0.027355
676126,475.25,-1688,355.09,0.027759
676127,474.68,-1684.7,365.62,0.027517
676133,344.68,49.295,1464.6,0.0073729
676134,343.59,28.601,1462.8,0.006655
676135,347.32,31.083,1470.8,0.0067826
676136,340.97,35.507,1456.9,0.0068567
676137,341.59,44.353,1458,0.0071625
676138,301.01,1131.1,768.87,0.0083182
676139,308.04,1140.7,783.54,0.00868
676140,304.46,1133.4,779.63,0.0086188
676141,307.39,1148.6,769.15,0.0081829
676142,308.82,1147.4,776.92,0.0084272
676145,404.16,1584.6,116.36,0.017104
676146,412.6,1602,107.81,0.017986
676147,408.4,1593.9,104.56,0.017622
676148,404.19,1585.2,108.85,0.017184
676149,170.29,-104.97,-1015.2,0.0026089
676150,175.52,-97.561,-1032.1,0.0027277
676151,175.41,-112.9,-1030.2,0.0024906
676152,172.43,-112.84,-1021,0.0024905
676153,176.78,-104.45,-1035.3,0.0026214
676156,342.73,-1336.5,590.62,0.010953
676157,339.1,-1336.6,570.63,0.01141
676158,345.61,-1348.5,578.63,0.011561
676159,342.58,-1344.3,571.75,0.0116
676160,345.31,-1344.6,586,0.011282
676162,32.611,224.9,343.7,0.0037877
676163,31.196,222.75,331.85,0.0037495
676164,32.855,240.29,335.44,0.0037645
676165,33.558,234.97,345.7,0.0037987
676169,389.19,183.95,-1547.9,0.013167
676170,383.15,173.36,-1536.7,0.012596
676171,389.17,168.58,-1549.6,0.012584
676172,384.8,182.32,-1539,0.012977
676173,390.71,177.04,-1551.8,0.012951
676176,463.15,1499,-807.27,0.004821
676177,452.68,1481.9,-797.62,0.0047292
676178,455.42,1491.3,-791,0.0044335
676179,455.85,1483.9,-806.41,0.0049811
676180,461.49,1500.6,-797.7,0.0045254
676183,474.01,1515.3,-819.48,0.0050103
676184,466.93,1509.2,-803.13,0.0045921
676185,470.3,1506.6,-821.05,0.005167
676186,472.9,1518.4,-809.36,0.0046776
676192,447.6,1258.2,-1103.1,0.020662
676193,447.59,1266.1,-1094.1,0.020247
676194,451.98,1260.5,-1113.1,0.021131
676197,315.75,329.1,-1362.2,0.014812
676198,313.28,318.33,-1359,0.014474
676199,321.13,325.44,-1375.6,0.014954
676200,320.05,313.26,-1375.9,0.014633
676201,318.97,330.54,-1369.3,0.014978
676205,98.022,-543.12,-537.08,0.0017724
676206,102.5,-547.08,-559.03,0.0015939
676207,100.18,-538.43,-554.27,0.0016118
676208,97.79,-535.68,-543.15,0.0017014
676209,100.78,-552.24,-544.05,0.0017377
676211,399.61,-1181.2,1049,0.0079855
676212,403.44,-1189.8,1050.9,0.008052
676213,400.58,-1198.1,1032.7,0.0072806
676214,396.19,-1181.7,1038.1,0.0075347
676215,397.24,-1189.2,1032.7,0.0073016
676219,244.05,-986.46,732.26,0.0019157
676220,251.87,-1005.8,739.86,0.0019517
676221,251.3,-998.59,747.06,0.0017905
676222,248.81,-1003.5,729.79,0.0020916
676223,244.92,-993.18,726.93,0.0020527
676227,473.27,1702.6,-252.78,0.021165
676228,477.94,1710.3,-259.76,0.021418
676229,474.64,1706.4,-244.27,0.021495
676230,478.22,1713.3,-242.97,0.021855
676234,433.43,-1578.2,468.54,0.021775
676235,439.17,-1592.9,457.5,0.022543
676236,434.49,-1583,459.39,0.022119
676237,444.87,-1599.8,472.67,0.022567
676238,442.63,-1597.9,464.14,0.022633
676239,437.03,-1582.7,477.68,0.021793
676244,253.01,-563.06,1117.6,0.0045583
676245,249.74,-561.63,1109,0.0043377
676246,255.06,-572.3,1118.7,0.004726
676247,253.86,-579.91,1111.4,0.0046659
676249,186.98,860.64,637.78,0.0065838
676250,185.45,862.24,627.94,0.0063951
676251,187.12,871.77,623.2,0.0062723
676252,190.06,877.96,629.45,0.0063626
676254,324.63,674.47,-1251.1,0.019584
676255,317.85,670.22,-1236.2,0.019092
676256,323.54,684.02,-1243.2,0.019521
676257,319.2,665.45,-1242.2,0.01918
676258,318.95,679.66,-1233.8,0.019183
676259,322.43,667.74,-1249.2,0.019415
676262,98.56,-290.9,-708.68,0.00095426
676263,96.859,-296.19,-698.81,0.00094479
676264,97.748,-278.46,-710.04,0.0010627
676265,95.611,-272.73,-702.68,0.001138
676266,93.607,-275.04,-692.68,0.0011537
676271,347.97,1382.8,506.23,0.0042039
676272,340.41,1371.7,488.63,0.0042249
676273,347.95,1386.3,496.44,0.0044775
676274,344.42,1373.6,508.97,0.0039125
676275,344.01,1380.4,487.64,0.0044767
676278,324.94,1025.3,985.44,0.015457
676279,316.07,1017.7,964.56,0.014767
676280,322.49,1027.9,974.74,0.015117
676281,320.46,1014.3,982.42,0.015326
676282,319.47,1025,967.96,0.014892
676288,278.25,-1135.6,660.69,0.0050876
676289,281.2,-1131.6,681.51,0.0045734
676290,282.26,-1145.5,662.97,0.0051935
676291,285.26,-1148,672.82,0.005018
676292,284.48,-1141.9,679.57,0.0047734
676297,297.86,-85.639,-1357.7,0.0030246
676298,301.09,-94.191,-1364.6,0.0028175
676299,299.56,-103.76,-1360.3,0.0025935
676300,294.65,-88.2,-1350,0.002959
676301,294.17,-98.54,-1348.1,0.0027118
676304,68.942,227.87,589.18,0.0048583
676305,70.252,238.14,592.16,0.0049274
676306,66.77,226.99,577.72,0.0047931
676307,66.332,238.84,570.5,0.0048124
676310,473.37,-234.92,1705.4,0.0076464
676311,464.16,-222,1689.9,0.0068381
676312,473.37,-224.86,1706.7,0.0072402
676313,468.74,-218.4,1698.9,0.0068389
676317,134.13,415.36,-799.89,0.0077175
676318,138.74,418.98,-816.14,0.0079223
676319,135.68,403.04,-812.25,0.0077598
676320,137.92,410.01,-817.49,0.0078695
676321,133.63,405.35,-803.05,0.0076784
676323,179.24,-931.71,-479.9,0.005243
676324,184.53,-948.41,-482.16,0.0054228
676325,181.36,-940.65,-476.45,0.0053987
676326,185.55,-947.17,-491.16,0.0052895
676329,35.321,-398.46,-164.7,0.0035402
676330,37.619,-413.68,-171.26,0.0035772
676331,35.148,-401.67,-153.16,0.0035716
676332,37.463,-418.93,-154.83,0.003635
676333,36.408,-404.52,-170.74,0.0035481
676337,87.072,684.23,214.11,0.0021678
676338,87.577,692.86,192.76,0.0019793
676339,85.877,681.7,204.24,0.0021184
676340,86,684.67,196.04,0.0020484
676341,89.004,694.25,210.42,0.0020876
676344,197.32,1099.5,63.812,0.0013451
676345,194.74,1091,79.47,0.0012461
676346,197.44,1099.2,74.176,0.0013591
676347,191.66,1082.6,71.43,0.0011125
676348,192.27,1085.1,60.365,0.001125
676353,113.21,553.01,611.48,0.0062885
676354,118.75,570.99,623.55,0.0064602
676355,115.35,569.69,607.23,0.0062734
676356,114.75,550.95,621.22,0.0063905
676357,117.59,574.61,614.29,0.0063619
676358,113.82,560.7,607.62,0.0062613
676364,125.9,596.75,635.69,0.0066611
676365,128.66,603.47,643.03,0.0067669
676366,124.31,585.92,637.82,0.0066637
676367,128.11,589.11,653.59,0.0068674
676368,125.39,582.8,645.99,0.0067566
676371,437.67,-1567.3,529.72,0.02015
676372,441.72,-1575.1,530.94,0.020438
676373,444.75,-1586.4,515.24,0.021226
676374,440.11,-1578.4,510.95,0.020992
676375,433.82,-1562.1,522.01,0.020105
676376,444.47,-1582.6,525.06,0.020869
676378,342.99,-1315.1,-638.16,0.0092371
676379,349.43,-1335.5,-627.62,0.01002
676380,343.06,-1320.4,-627.46,0.0096379
676381,351.14,-1333.5,-640.45,0.009639
676382,345.84,-1329.3,-622.71,0.009982
676384,37.521,445.41,38.211,0.0027988
676385,38.459,449.98,57.562,0.0028002
676386,35.685,430.28,55.352,0.0028748
676387,36.162,435.62,38.309,0.0028353
676388,37.018,439.4,59.86,0.0028455
676389,35.577,430.53,46.554,0.0028628
676391,65.276,-608.67,73.051,0.004786
676392,63.979,-602.45,68.178,0.0047492
676393,63.664,-598.68,84.684,0.0046997
676394,62.664,-595.16,71.025,0.0046951
676395,65.166,-607.16,80.474,0.0047647
676398,426.55,447.62,1570.4,0.023054
676399,419.37,455.21,1553.7,0.022823
676400,419.25,445.35,1556.3,0.0226
676401,423.7,464.82,1559.6,0.023271
676402,422.99,444.65,1564.1,0.022789
676403,428.16,463,1569.2,0.023485
676408,74.23,643.35,136.72,0.001997
676409,76.813,652.97,150.31,0.0019892
676410,72.925,635.4,143.44,0.0020739
676411,76.405,653.26,140.09,0.0019426
676412,75.24,644.67,152.94,0.0020567
676415,422.12,-1611,207.39,0.02573
676416,423.77,-1615.6,197.23,0.025951
676417,420.93,-1610.9,189.39,0.02581
676418,417.12,-1603.2,191.19,0.025509
676419,415.33,-1598.7,199.19,0.025302
676422,417.01,-884.61,-1350.4,0.018565
676423,417.12,-876.08,-1356.2,0.018658
676424,421.21,-875.5,-1366.1,0.019089
676425,424.17,-882.31,-1368.6,0.01934
676429,469.96,-540.37,-1627.8,0.01836
676430,465.4,-555.15,-1613.9,0.018522
676431,475.11,-551.46,-1634.1,0.018993
676432,474.21,-561.8,-1628.9,0.019246
676433,469.57,-561.14,-1620,0.018947
676437,454.84,844.36,-1460.5,0.029113
676438,452.73,826.37,-1466.2,0.028953
676439,448.5,824.51,-1458.1,0.02865
676440,450.05,838.83,-1453.3,0.028768
676441,446.39,830.65,-1450,0.028503
676444,268.15,-1256,-290.71,0.01352
676445,266.59,-1247,-312.05,0.01311
676446,270.06,-1256.6,-308.81,0.013392
676447,263.19,-1240,-305.25,0.012985
676448,270.01,-1258.7,-299.54,0.013524
676450,447.95,1672.2,-77.327,0.021666
676451,447.91,1671.6,-87.83,0.021573
676452,452.75,1681.5,-73.099,0.02217
676453,456.84,1689,-77.785,0.022536
676456,183.36,-930.95,507.81,0.0048685
676457,182.71,-933.95,498.16,0.0050355
676458,189.62,-954.82,502.53,0.0052375
